date,value
2012-08-19,0.11
2012-08-20,0.12
2012-08-21,0.11
2012-08-21,0.12
2012-08-21,0.11
2012-08-21,0.12
2012-08-21,0.13
2012-08-21,0.11
2012-08-21,0.12
2012-08-22,0.14
2012-08-23,0.13
2012-08-24,0.12
2012-08-24,0.11
2012-08-25,0.12
2012-08-27,0.1
2012-08-28,0.11
2012-08-29,0.1
2012-08-29,0.11
2012-08-29,0.12
2012-08-29,0.13
2012-08-31,0.14
2012-08-31,0.13
2012-08-31,0.14
2012-09-01,0.13
2012-09-04,0.12
2012-09-05,0.13
2012-09-06,0.12
2012-09-07,0.11
2012-09-09,0.12
2012-09-13,0.11
2012-09-14,0.1
2012-09-14,0.11
2012-09-17,0.1
2012-09-18,0.11
2012-09-18,0.12
2012-09-19,0.11
2012-09-19,0.1
2012-09-19,0.11
2012-09-21,0.12
2012-09-22,0.11
2012-09-22,0.12
2012-09-22,0.11
2012-09-24,0.1
2012-09-24,0.11
2012-09-24,0.12
2012-09-25,0.13
2012-09-26,0.12
2012-09-28,0.11
2012-09-28,0.12
2012-09-30,0.11
2012-09-30,0.12
2012-10-03,0.13
2012-10-04,0.14
2012-10-05,0.13
2012-10-05,0.15
2012-10-05,0.14
2012-10-06,0.13
2012-10-07,0.14
2012-10-09,0.13
2012-10-09,0.12
2012-10-09,0.13
2012-10-09,0.12
2012-10-10,0.13
2012-10-10,0.14
2012-10-10,0.13
2012-10-11,0.14
2012-10-16,0.13
2012-10-18,0.12
2012-10-19,0.13
2012-10-19,0.12
2012-10-19,0.13
2012-10-19,0.12
2012-10-20,0.13
2012-10-23,0.14
2012-10-23,0.13
2012-10-24,0.12
2012-10-24,0.11
2012-10-25,0.1
2012-10-25,0.11
2012-10-29,0.1
2012-11-01,0.09
2012-11-01,0.1
2012-11-01,0.09
2012-11-02,0.1
2012-11-04,0.09
2012-11-04,0.1
2012-11-07,0.11
2012-11-08,0.1
2012-11-09,0.09
2012-11-09,0.1
2012-11-12,0.09
2012-11-12,0.08
2012-11-12,0.09
2012-11-13,0.08
2012-11-14,0.09
2012-11-14,0.08
2012-11-14,0.09
2012-11-15,0.1
2012-11-16,0.09
2012-11-17,0.1
2012-11-19,0.09
2012-11-20,0.1
2012-11-22,0.11
2012-11-23,0.1
2012-11-24,0.11
2012-11-25,0.1
2012-11-26,0.11
2012-11-26,0.1
2012-11-26,0.09
2012-11-26,0.08
2012-11-26,0.09
2012-11-27,0.08
2012-11-27,0.07
2012-11-30,0.08
2012-12-01,0.07
2012-12-01,0.08
2012-12-01,0.07
2012-12-01,0.06
2012-12-02,0.07
2012-12-02,0.06
2012-12-03,0.07
2012-12-05,0.09
2012-12-05,0.08
2012-12-06,0.09
2012-12-06,0.08
2012-12-11,0.09
2012-12-14,0.08
2012-12-15,0.09
2012-12-15,0.08
2012-12-16,0.07
2012-12-18,0.09
2012-12-19,0.08
2012-12-19,0.09
2012-12-19,0.08
2012-12-21,0.09
2012-12-22,0.08
2012-12-22,0.09
2012-12-22,0.1
2012-12-25,0.09
2012-12-25,0.1
2012-12-25,0.09
2012-12-25,0.1
2012-12-26,0.09
2012-12-26,0.08
2012-12-26,0.09
2012-12-27,0.08
2012-12-27,0.09
2012-12-30,0.1
2012-12-31,0.11
2013-01-02,0.1
2013-01-04,0.11
2013-01-05,0.1
2013-01-05,0.09
2013-01-06,0.1
2013-01-06,0.09
2013-01-07,0.08
2013-01-08,0.07
2013-01-09,0.06
2013-01-10,0.07
2013-01-10,0.08
2013-01-11,0.09
2013-01-11,0.08
2013-01-11,0.1
2013-01-13,0.09
2013-01-13,0.08
2013-01-14,0.09
2013-01-14,0.08
2013-01-16,0.07
2013-01-17,0.08
2013-01-17,0.07
2013-01-19,0.08
2013-01-20,0.07
2013-01-21,0.09
2013-01-22,0.1
2013-01-23,0.09
2013-01-23,0.08
2013-01-23,0.09
2013-01-24,0.08
2013-01-24,0.07
2013-01-25,0.08
2013-01-25,0.1
2013-01-26,0.11
2013-01-26,0.1
2013-01-31,0.09
2013-01-31,0.08
2013-02-01,0.09
2013-02-01,0.08
2013-02-02,0.09
2013-02-03,0.08
2013-02-05,0.07
2013-02-05,0.08
2013-02-07,0.09
2013-02-07,0.08
2013-02-07,0.07
2013-02-07,0.08
2013-02-08,0.09
2013-02-09,0.1
2013-02-09,0.09
2013-02-09,0.08
2013-02-11,0.07
2013-02-12,0.06
2013-02-12,0.07
2013-02-13,0.08
2013-02-13,0.09
2013-02-13,0.08
2013-02-14,0.09
2013-02-17,0.1
2013-02-18,0.08
2013-02-18,0.09
2013-02-18,0.08
2013-02-19,0.09
2013-02-20,0.08
2013-02-20,0.07
2013-02-20,0.08
2013-02-21,0.09
2013-02-24,0.08
2013-02-26,0.09
2013-03-01,0.08
2013-03-02,0.09
2013-03-04,0.08
2013-03-05,0.09
2013-03-06,0.1
2013-03-06,0.09
2013-03-07,0.08
2013-03-08,0.09
2013-03-12,0.1
2013-03-13,0.09
2013-03-14,0.08
2013-03-14,0.07
2013-03-15,0.08
2013-03-15,0.07
2013-03-16,0.08
2013-03-18,0.07
2013-03-20,0.08
2013-03-24,0.09
2013-03-24,0.08
2013-03-24,0.09
2013-03-26,0.1
2013-03-27,0.09
2013-03-27,0.08
2013-03-29,0.09
2013-03-30,0.08
2013-04-01,0.09
2013-04-02,0.08
2013-04-03,0.09
2013-04-04,0.08
2013-04-05,0.09
2013-04-05,0.1
2013-04-05,0.09
2013-04-07,0.08
2013-04-07,0.09
2013-04-08,0.1
2013-04-08,0.09
2013-04-10,0.08
2013-04-10,0.07
2013-04-10,0.06
2013-04-12,0.07
2013-04-12,0.08
2013-04-13,0.07
2013-04-16,0.08
2013-04-16,0.07
2013-04-18,0.08
2013-04-19,0.07
2013-04-19,0.08
2013-04-20,0.09
2013-04-20,0.08
2013-04-22,0.09
2013-04-24,0.08
2013-04-25,0.09
2013-05-01,0.1
2013-05-14,0.11
2013-05-15,0.1
2013-05-15,0.09
2013-05-16,0.1
2013-05-18,0.09
2013-05-18,0.1
2013-05-18,0.11
2013-05-20,0.1
2013-05-20,0.08
2013-05-28,0.07
2013-05-29,0.08
2013-05-30,0.09
2013-06-02,0.1
2013-06-03,0.09
2013-06-03,0.08
2013-06-04,0.09
2013-06-04,0.08
2013-06-07,0.09
2013-06-10,0.1
2013-06-10,0.09
2013-06-13,0.08
2013-06-16,0.09
2013-06-16,0.08
2013-06-20,0.09
2013-06-23,0.08
2013-06-25,0.09
2013-06-25,0.1
2013-06-26,0.09
2013-06-26,0.1
2013-06-28,0.11
2013-07-03,0.1
2013-07-03,0.09
2013-07-05,0.1
2013-07-06,0.11
2013-07-08,0.1
2013-07-09,0.11
2013-07-09,0.1
2013-07-11,0.09
2013-07-12,0.1
2013-07-12,0.11
2013-07-15,0.12
2013-07-19,0.11
2013-07-20,0.1
2013-07-25,0.09
2013-07-25,0.08
2013-07-30,0.09
2013-07-31,0.1
2013-08-01,0.09
2013-08-04,0.1
2013-08-10,0.09
2013-08-10,0.08
2013-08-12,0.07
2013-08-14,0.08
2013-08-16,0.07
2013-08-16,0.08
2013-08-17,0.07
2013-08-18,0.08
2013-08-20,0.07
2013-08-26,0.06
2013-08-26,0.05
2013-08-26,0.06
2013-08-26,0.07
2013-08-26,0.08
2013-08-27,0.07
2013-08-27,0.06
2013-08-28,0.05
2013-08-31,0.06
2013-09-03,0.05
2013-09-05,0.06
2013-09-06,0.07
2013-09-08,0.08
2013-09-10,0.09
2013-09-10,0.08
2013-09-16,0.09
2013-09-18,0.1
2013-09-20,0.09
2013-09-20,0.1
2013-09-24,0.09
2013-09-30,0.1
2013-10-02,0.09
2013-10-07,0.08
2013-10-08,0.09
2013-10-09,0.08
2013-10-10,0.09
2013-10-16,0.08
2013-10-22,0.09
2013-10-25,0.1
2013-10-27,0.09
2013-10-27,0.08
2013-10-28,0.07
2013-10-31,0.08
2013-11-01,0.09
2013-11-05,0.08
2013-11-05,0.09
2013-11-06,0.1
2013-11-08,0.09
2013-11-09,0.08
2013-11-10,0.09
2013-11-10,0.08
2013-11-11,0.07
2013-11-12,0.08
2013-11-14,0.07
2013-11-14,0.06
2013-11-14,0.07
2013-11-14,0.08
2013-11-18,0.07
2013-11-19,0.08
2013-11-19,0.07
2013-11-23,0.08
2013-11-24,0.07
2013-11-27,0.08
2013-11-29,0.07
2013-11-29,0.08
2013-11-29,0.07
2013-11-29,0.08
2013-11-30,0.09
2013-12-02,0.08
2013-12-02,0.09
2013-12-02,0.08
2013-12-03,0.06
2013-12-03,0.05
2013-12-03,0.06
2013-12-03,0.07
2013-12-06,0.06
2013-12-07,0.05
2013-12-07,0.06
2013-12-07,0.07
2013-12-09,0.05
2013-12-10,0.04
2013-12-10,0.05
2013-12-10,0.06
2013-12-10,0.05
2013-12-12,0.06
2013-12-12,0.05
2013-12-13,0.04
2013-12-13,0.03
2013-12-13,0.04
2013-12-13,0.02
2013-12-14,0.03
2013-12-15,0.02
2013-12-16,0.03
2013-12-20,0.04
2013-12-20,0.03
2013-12-20,0.04
2013-12-22,0.02
2013-12-23,0.03
2013-12-24,0.02
2013-12-24,0.01
2013-12-26,0.03
2013-12-26,0.04
2013-12-27,0.05
2013-12-28,0.06
2014-01-01,0.05
2014-01-02,0.04
2014-01-02,0.03
2014-01-04,0.04
2014-01-04,0.03
2014-01-07,0.04
2014-01-13,0.05
2014-01-14,0.04
2014-01-14,0.03
2014-01-14,0.04
2014-01-15,0.05
2014-01-17,0.04
2014-01-17,0.03
2014-01-18,0.04
2014-01-18,0.05
2014-01-19,0.04
2014-01-19,0.05
2014-01-20,0.04
2014-01-20,0.03
2014-01-21,0.02
2014-01-22,0.03
2014-01-24,0.04
2014-01-27,0.03
2014-01-27,0.04
2014-01-28,0.03
2014-01-28,0.04
2014-01-29,0.03
2014-01-29,0.04
2014-01-30,0.03
2014-01-31,0.02
2014-02-03,0.03
2014-02-04,0.04
2014-02-05,0.03
2014-02-06,0.05
2014-02-07,0.04
2014-02-08,0.03
2014-02-09,0.04
2014-02-10,0.03
2014-02-11,0.02
2014-02-11,0.01
2014-02-12,0.02
2014-02-16,0.03
2014-02-17,0.02
2014-02-18,0.03
2014-02-19,0.04
2014-02-19,0.03
2014-02-20,0.02
2014-02-21,0.01
2014-02-24,0.01
2014-02-25,0.02
2014-02-25,0.01
2014-02-27,0.01
2014-02-27,0.02
2014-03-01,0.01
2014-03-03,0.02
2014-03-03,0.04
2014-03-04,0.03
2014-03-04,0.04
2014-03-05,0.03
2014-03-05,0.04
2014-03-06,0.03
2014-03-08,0.04
2014-03-08,0.05
2014-03-12,0.06
2014-03-12,0.05
2014-03-12,0.04
2014-03-15,0.03
2014-03-16,0.04
2014-03-16,0.03
2014-03-20,0.04
2014-03-22,0.03
2014-03-27,0.04
2014-04-02,0.05
2014-04-03,0.04
2014-04-08,0.05
2014-04-10,0.04
2014-04-14,0.05
2014-04-15,0.04
2014-04-17,0.05
2014-04-21,0.04
2014-04-21,0.03
